[1.255661, 1.255661, -0.271508, 0.480639, 0.237827, -0, -0, 1]
[1.196211, 1.196211, -0.271508, 0.474428, 0.24169302, -0, -0, 1]
[1.202817, 1.202817, -0.271508, 0.474214, 0.24118501, -0, -0, 1]
[1.255661, 1.255661, -0.271508, 0.480639, 0.237827, -0, -0, 1]
[1.202817, 1.202817, -0.271508, 0.474214, 0.24118501, -0, -0, 1]
[1.262539, 1.262539, -0.271508, 0.48046, 0.237302, -0, -0, 1]
[1.196211, 1.196211, -0.271508, 0.474428, 0.24169302, -0, -0, 1]
[1.13679, 1.13679, -0.271508, 0.469307, 0.24565202, -0, -0, 1]
[1.143127, 1.143127, -0.271508, 0.469064, 0.245161, -0, -0, 1]
[1.196211, 1.196211, -0.271508, 0.474428, 0.24169302, -0, -0, 1]
[1.143127, 1.143127, -0.271508, 0.469064, 0.245161, -0, -0, 1]
[1.202817, 1.202817, -0.271508, 0.474214, 0.24118501, -0, -0, 1]
[-0.938577, -0.938577, -0.271508, 0.583949, 0.40947098, 0.0166, 0.0166, 0.9998]
[-0.886993, -0.886993, -0.271508, 0.593156, 0.40644902, 0.0171, 0.0171, 0.9998]
[-0.894035, -0.894035, -0.271508, 0.593239, 0.406978, -0, -0, 1]
[-0.938577, -0.938577, -0.271508, 0.583949, 0.40947098, 0.0165, 0.0165, 0.9998]
[-0.894035, -0.894035, -0.271508, 0.593239, 0.406978, -0, -0, 1]
[-0.943721, -0.943721, -0.271508, 0.584171, 0.409872, -0, -0, 1]
[-0.886993, -0.886993, -0.271508, 0.593156, 0.40644902, 0.017, 0.017, 0.9998]
[-0.868599, -0.868599, -0.271508, 0.602271, 0.40587902, 0.0171, 0.0171, 0.9999]
[-0.87724, -0.87724, -0.271508, 0.602221, 0.40651602, -0, -0, 1]
[-0.886993, -0.886993, -0.271508, 0.593156, 0.40644902, 0.017, 0.017, 0.9998]
[-0.87724, -0.87724, -0.271508, 0.602221, 0.40651602, -0, -0, 1]
[-0.894035, -0.894035, -0.271508, 0.593239, 0.406978, -0, -0, 1]
[-0.894035, -0.894035, -0.271508, 0.593239, 0.406978, -0, -0, 1]
[-0.87724, -0.87724, -0.271508, 0.602221, 0.40651602, -0, -0, 1]
[-0.887664, -0.887664, -0.271508, 0.602167, 0.40728402, -0, -0, 1]
[-0.894035, -0.894035, -0.271508, 0.593239, 0.406978, -0, -0, 1]
[-0.887664, -0.887664, -0.271508, 0.602167, 0.40728402, -0, -0, 1]
[-0.902632, -0.902632, -0.271508, 0.593353, 0.40762597, -0, -0, 1]
[-0.943721, -0.943721, -0.271508, 0.584171, 0.409872, -0, -0, 1]
[-0.894035, -0.894035, -0.271508, 0.593239, 0.406978, -0, -0, 1]
[-0.902632, -0.902632, -0.271508, 0.593353, 0.40762597, -0, -0, 1]
[-0.943721, -0.943721, -0.271508, 0.584171, 0.409872, -0, -0, 1]
[-0.902632, -0.902632, -0.271508, 0.593353, 0.40762597, -0, -0, 1]
[-0.95009, -0.95009, -0.271508, 0.584455, 0.41036898, -0, -0, 1]
[-0.95009, -0.95009, -0.271508, 0.584455, 0.41036898, -0, -0, 1]
[-0.902632, -0.902632, -0.271508, 0.593353, 0.40762597, -0, -0, 1]
[-0.910333, -0.910333, -0.271508, 0.593524, 0.408211, -0, -0, 1]
[-0.95009, -0.95009, -0.271508, 0.584455, 0.41036898, -0, -0, 1]
[-0.910333, -0.910333, -0.271508, 0.593524, 0.408211, -0, -0, 1]
[-0.95616, -0.95616, -0.271508, 0.584758, 0.41084498, -0, -0, 1]
[-0.902632, -0.902632, -0.271508, 0.593353, 0.40762597, -0, -0, 1]
[-0.887664, -0.887664, -0.271508, 0.602167, 0.40728402, -0, -0, 1]
[-0.896622, -0.896622, -0.271508, 0.602193, 0.40794998, -0, -0, 1]
[-0.902632, -0.902632, -0.271508, 0.593353, 0.40762597, -0, -0, 1]
[-0.896622, -0.896622, -0.271508, 0.602193, 0.40794998, -0, -0, 1]
[-0.910333, -0.910333, -0.271508, 0.593524, 0.408211, -0, -0, 1]
[1.242897, 1.242897, -0.271508, 0.557982, 0.24550903, -0.0147, -0.0147, 0.9999]
[1.306595, 1.306595, -0.271508, 0.545822, 0.23972797, -0.0153, -0.0153, 0.9999]
[1.312464, 1.312464, -0.271508, 0.545958, 0.23930502, -0, -0, 1]
[1.242897, 1.242897, -0.271508, 0.557982, 0.24550903, -0.0147, -0.0147, 0.9999]
[1.312464, 1.312464, -0.271508, 0.545958, 0.23930502, -0, -0, 1]
[1.248495, 1.248495, -0.271508, 0.558171, 0.24510998, -0, -0, 1]
[1.306595, 1.306595, -0.271508, 0.545822, 0.23972797, -0.0153, -0.0153, 0.9999]
[1.351146, 1.351146, -0.271508, 0.534005, 0.23539698, -0.0155, -0.0155, 0.9999]
[1.357204, 1.357204, -0.271508, 0.53409, 0.23495501, -0, -0, 1]
[1.306595, 1.306595, -0.271508, 0.545822, 0.23972797, -0.0153, -0.0153, 0.9999]
[1.357204, 1.357204, -0.271508, 0.53409, 0.23495501, -0, -0, 1]
[1.312464, 1.312464, -0.271508, 0.545958, 0.23930502, -0, -0, 1]
[1.312464, 1.312464, -0.271508, 0.545958, 0.23930502, -0, -0, 1]
[1.357204, 1.357204, -0.271508, 0.53409, 0.23495501, -0, -0, 1]
[1.364548, 1.364548, -0.271508, 0.534193, 0.23442, -0, -0, 1]
[1.312464, 1.312464, -0.271508, 0.545958, 0.23930502, -0, -0, 1]
[1.364548, 1.364548, -0.271508, 0.534193, 0.23442, -0, -0, 1]
[1.319581, 1.319581, -0.271508, 0.546123, 0.238792, -0, -0, 1]
[1.248495, 1.248495, -0.271508, 0.558171, 0.24510998, -0, -0, 1]
[1.312464, 1.312464, -0.271508, 0.545958, 0.23930502, -0, -0, 1]
[1.319581, 1.319581, -0.271508, 0.546123, 0.238792, -0, -0, 1]
[1.248495, 1.248495, -0.271508, 0.558171, 0.24510998, -0, -0, 1]
[1.319581, 1.319581, -0.271508, 0.546123, 0.238792, -0, -0, 1]
[1.255289, 1.255289, -0.271508, 0.558401, 0.244627, -0, -0, 1]
[1.255289, 1.255289, -0.271508, 0.558401, 0.244627, -0, -0, 1]
[1.319581, 1.319581, -0.271508, 0.546123, 0.238792, -0, -0, 1]
[1.326697, 1.326697, -0.271508, 0.546288, 0.23827899, -0, -0, 1]
[1.255289, 1.255289, -0.271508, 0.558401, 0.244627, -0, -0, 1]
[1.326697, 1.326697, -0.271508, 0.546288, 0.23827899, -0, -0, 1]
[1.262083, 1.262083, -0.271508, 0.558631, 0.24414301, -0, -0, 1]
[1.319581, 1.319581, -0.271508, 0.546123, 0.238792, -0, -0, 1]
[1.364548, 1.364548, -0.271508, 0.534193, 0.23442, -0, -0, 1]
[1.371891, 1.371891, -0.271508, 0.534296, 0.23388398, -0, -0, 1]
[1.319581, 1.319581, -0.271508, 0.546123, 0.238792, -0, -0, 1]
[1.371891, 1.371891, -0.271508, 0.534296, 0.23388398, -0, -0, 1]
[1.326697, 1.326697, -0.271508, 0.546288, 0.23827899, -0, -0, 1]
[1.12529, 1.12529, -0.271508, 0.469747, 0.24654198, -0.0121, -0.0121, 0.9999]
[1.068403, 1.068403, -0.271508, 0.465602, 0.25039798, -0.0114, -0.0114, 0.9998]
[1.073336, 1.073336, -0.271508, 0.465385, 0.250014, -0, -0, 1]
[1.12529, 1.12529, -0.271508, 0.469747, 0.24654198, -0.012, -0.012, 0.9999]
[1.073336, 1.073336, -0.271508, 0.465385, 0.250014, -0, -0, 1]
[1.130452, 1.130452, -0.271508, 0.469549, 0.24614298, -0, -0, 1]
[1.068403, 1.068403, -0.271508, 0.465602, 0.25039798, -0.0114, -0.0114, 0.9998]
[1.007835, 1.007835, -0.271508, 0.461778, 0.254555, -0.0108, -0.0108, 0.9998]
[1.012522, 1.012522, -0.271508, 0.461544, 0.254187, -0, -0, 1]
[1.068403, 1.068403, -0.271508, 0.465602, 0.25039798, -0.0113, -0.0113, 0.9998]
[1.012522, 1.012522, -0.271508, 0.461544, 0.254187, -0, -0, 1]
[1.073336, 1.073336, -0.271508, 0.465385, 0.250014, -0, -0, 1]
[1.073336, 1.073336, -0.271508, 0.465385, 0.250014, -0, -0, 1]
[1.012522, 1.012522, -0.271508, 0.461544, 0.254187, -0, -0, 1]
[1.018319, 1.018319, -0.271508, 0.461253, 0.25373203, -0, -0, 1]
[1.073336, 1.073336, -0.271508, 0.465385, 0.250014, -0, -0, 1]
[1.018319, 1.018319, -0.271508, 0.461253, 0.25373203, -0, -0, 1]
[1.079415, 1.079415, -0.271508, 0.465118, 0.24953997, -0, -0, 1]
[1.130452, 1.130452, -0.271508, 0.469549, 0.24614298, -0, -0, 1]
[1.073336, 1.073336, -0.271508, 0.465385, 0.250014, -0, -0, 1]
[1.079415, 1.079415, -0.271508, 0.465118, 0.24953997, -0, -0, 1]
[1.130452, 1.130452, -0.271508, 0.469549, 0.24614298, -0, -0, 1]
[1.079415, 1.079415, -0.271508, 0.465118, 0.24953997, -0, -0, 1]
[1.13679, 1.13679, -0.271508, 0.469307, 0.24565202, -0, -0, 1]
[1.13679, 1.13679, -0.271508, 0.469307, 0.24565202, -0, -0, 1]
[1.079415, 1.079415, -0.271508, 0.465118, 0.24953997, -0, -0, 1]
[1.085494, 1.085494, -0.271508, 0.464851, 0.249066, -0, -0, 1]
[1.13679, 1.13679, -0.271508, 0.469307, 0.24565202, -0, -0, 1]
[1.085494, 1.085494, -0.271508, 0.464851, 0.249066, -0, -0, 1]
[1.143127, 1.143127, -0.271508, 0.469064, 0.245161, -0, -0, 1]
[1.079415, 1.079415, -0.271508, 0.465118, 0.24953997, -0, -0, 1]
[1.018319, 1.018319, -0.271508, 0.461253, 0.25373203, -0, -0, 1]
[1.024117, 1.024117, -0.271508, 0.460963, 0.253277, -0, -0, 1]
[1.079415, 1.079415, -0.271508, 0.465118, 0.24953997, -0, -0, 1]
[1.024117, 1.024117, -0.271508, 0.460963, 0.253277, -0, -0, 1]
[1.085494, 1.085494, -0.271508, 0.464851, 0.249066, -0, -0, 1]
[-0.868599, -0.868599, -0.271508, 0.602271, 0.40587902, 0.0171, 0.0171, 0.9999]
[-0.88807, -0.88807, -0.271508, 0.611274, 0.40810698, 0.0178, 0.0178, 0.9998]
[-0.896516, -0.896516, -0.271508, 0.611206, 0.408727, -0, -0, 1]
[-0.868599, -0.868599, -0.271508, 0.602271, 0.40587902, 0.0171, 0.0171, 0.9999]
[-0.896516, -0.896516, -0.271508, 0.611206, 0.408727, -0, -0, 1]
[-0.87724, -0.87724, -0.271508, 0.602221, 0.40651602, -0, -0, 1]
[-0.88807, -0.88807, -0.271508, 0.611274, 0.40810698, 0.0178, 0.0178, 0.9998]
[-0.926657, -0.926657, -0.271508, 0.619528, 0.411686, 0.0204, 0.0204, 0.9998]
[-0.93382, -0.93382, -0.271508, 0.619509, 0.412215, -0, -0, 1]
[-0.88807, -0.88807, -0.271508, 0.611274, 0.40810698, 0.0178, 0.0178, 0.9998]
[-0.93382, -0.93382, -0.271508, 0.619509, 0.412215, -0, -0, 1]
[-0.896516, -0.896516, -0.271508, 0.611206, 0.408727, -0, -0, 1]
[-0.896516, -0.896516, -0.271508, 0.611206, 0.408727, -0, -0, 1]
[-0.93382, -0.93382, -0.271508, 0.619509, 0.412215, -0, -0, 1]
[-0.942505, -0.942505, -0.271508, 0.619461, 0.41285503, -0, -0, 1]
[-0.896516, -0.896516, -0.271508, 0.611206, 0.408727, -0, -0, 1]
[-0.942505, -0.942505, -0.271508, 0.619461, 0.41285503, -0, -0, 1]
[-0.906611, -0.906611, -0.271508, 0.611114, 0.40946698, -0, -0, 1]
[-0.87724, -0.87724, -0.271508, 0.602221, 0.40651602, -0, -0, 1]
[-0.896516, -0.896516, -0.271508, 0.611206, 0.408727, -0, -0, 1]
[-0.906611, -0.906611, -0.271508, 0.611114, 0.40946698, -0, -0, 1]
[-0.87724, -0.87724, -0.271508, 0.602221, 0.40651602, -0, -0, 1]
[-0.906611, -0.906611, -0.271508, 0.611114, 0.40946698, -0, -0, 1]
[-0.887664, -0.887664, -0.271508, 0.602167, 0.40728402, -0, -0, 1]
[-0.887664, -0.887664, -0.271508, 0.602167, 0.40728402, -0, -0, 1]
[-0.906611, -0.906611, -0.271508, 0.611114, 0.40946698, -0, -0, 1]
[-0.915117, -0.915117, -0.271508, 0.611079, 0.41009498, -0, -0, 1]
[-0.887664, -0.887664, -0.271508, 0.602167, 0.40728402, -0, -0, 1]
[-0.915117, -0.915117, -0.271508, 0.611079, 0.41009498, -0, -0, 1]
[-0.896622, -0.896622, -0.271508, 0.602193, 0.40794998, -0, -0, 1]
[-0.906611, -0.906611, -0.271508, 0.611114, 0.40946698, -0, -0, 1]
[-0.942505, -0.942505, -0.271508, 0.619461, 0.41285503, -0, -0, 1]
[-0.950119, -0.950119, -0.271508, 0.619426, 0.41341603, -0, -0, 1]
[-0.906611, -0.906611, -0.271508, 0.611114, 0.40946698, -0, -0, 1]
[-0.950119, -0.950119, -0.271508, 0.619426, 0.41341603, -0, -0, 1]
[-0.915117, -0.915117, -0.271508, 0.611079, 0.41009498, -0, -0, 1]
[1.080047, 1.080047, -0.271508, 0.578299, 0.259349, -0.0138, -0.0138, 0.9999]
[1.165294, 1.165294, -0.271508, 0.568855, 0.252208, -0.0142, -0.0142, 0.9999]
[1.170562, 1.170562, -0.271508, 0.569092, 0.25183803, -0, -0, 1]
[1.080047, 1.080047, -0.271508, 0.578299, 0.259349, -0.0138, -0.0138, 0.9999]
[1.170562, 1.170562, -0.271508, 0.569092, 0.25183803, -0, -0, 1]
[1.084952, 1.084952, -0.271508, 0.578578, 0.25901002, -0, -0, 1]
[1.165294, 1.165294, -0.271508, 0.568855, 0.252208, -0.0142, -0.0142, 0.9999]
[1.242897, 1.242897, -0.271508, 0.557982, 0.24550903, -0.0148, -0.0148, 0.9999]
[1.248495, 1.248495, -0.271508, 0.558171, 0.24510998, -0, -0, 1]
[1.165294, 1.165294, -0.271508, 0.568855, 0.252208, -0.0142, -0.0142, 0.9999]
[1.248495, 1.248495, -0.271508, 0.558171, 0.24510998, -0, -0, 1]
[1.170562, 1.170562, -0.271508, 0.569092, 0.25183803, -0, -0, 1]
[1.170562, 1.170562, -0.271508, 0.569092, 0.25183803, -0, -0, 1]
[1.248495, 1.248495, -0.271508, 0.558171, 0.24510998, -0, -0, 1]
[1.255289, 1.255289, -0.271508, 0.558401, 0.244627, -0, -0, 1]
[1.170562, 1.170562, -0.271508, 0.569092, 0.25183803, -0, -0, 1]
[1.255289, 1.255289, -0.271508, 0.558401, 0.244627, -0, -0, 1]
[1.176963, 1.176963, -0.271508, 0.56938, 0.25138903, -0, -0, 1]
[1.084952, 1.084952, -0.271508, 0.578578, 0.25901002, -0, -0, 1]
[1.170562, 1.170562, -0.271508, 0.569092, 0.25183803, -0, -0, 1]
[1.176963, 1.176963, -0.271508, 0.56938, 0.25138903, -0, -0, 1]
[1.084952, 1.084952, -0.271508, 0.578578, 0.25901002, -0, -0, 1]
[1.176963, 1.176963, -0.271508, 0.56938, 0.25138903, -0, -0, 1]
[1.09092, 1.09092, -0.271508, 0.578916, 0.25859702, -0, -0, 1]
[1.09092, 1.09092, -0.271508, 0.578916, 0.25859702, -0, -0, 1]
[1.176963, 1.176963, -0.271508, 0.56938, 0.25138903, -0, -0, 1]
[1.183363, 1.183363, -0.271508, 0.569667, 0.250939, -0, -0, 1]
[1.09092, 1.09092, -0.271508, 0.578916, 0.25859702, -0, -0, 1]
[1.183363, 1.183363, -0.271508, 0.569667, 0.250939, -0, -0, 1]
[1.096887, 1.096887, -0.271508, 0.579255, 0.25818402, -0, -0, 1]
[1.176963, 1.176963, -0.271508, 0.56938, 0.25138903, -0, -0, 1]
[1.255289, 1.255289, -0.271508, 0.558401, 0.244627, -0, -0, 1]
[1.262083, 1.262083, -0.271508, 0.558631, 0.24414301, -0, -0, 1]
[1.176963, 1.176963, -0.271508, 0.56938, 0.25138903, -0, -0, 1]
[1.262083, 1.262083, -0.271508, 0.558631, 0.24414301, -0, -0, 1]
[1.183363, 1.183363, -0.271508, 0.569667, 0.250939, -0, -0, 1]
[1.340708, 1.340708, -0.271508, 0.496482, 0.232903, -0.0145, -0.0145, 0.9999]
[1.2975969, 1.2975969, -0.271508, 0.488214, 0.23537803, -0.0139, -0.0139, 0.9999]
[1.303454, 1.303454, -0.271508, 0.4881, 0.23493397, -0, -0, 1]
[1.340708, 1.340708, -0.271508, 0.496482, 0.232903, -0.0145, -0.0145, 0.9999]
[1.303454, 1.303454, -0.271508, 0.4881, 0.23493397, -0, -0, 1]
[1.346739, 1.346739, -0.271508, 0.496404, 0.232449, -0, -0, 1]
[1.2975969, 1.2975969, -0.271508, 0.488214, 0.23537803, -0.014, -0.014, 0.9999]
[1.243146, 1.243146, -0.271508, 0.480965, 0.238783, -0.0134, -0.0134, 0.9999]
[1.248783, 1.248783, -0.271508, 0.480818, 0.23835301, -0, -0, 1]
[1.2975969, 1.2975969, -0.271508, 0.488214, 0.23537803, -0.0139, -0.0139, 0.9999]
[1.248783, 1.248783, -0.271508, 0.480818, 0.23835301, -0, -0, 1]
[1.303454, 1.303454, -0.271508, 0.4881, 0.23493397, -0, -0, 1]
[1.303454, 1.303454, -0.271508, 0.4881, 0.23493397, -0, -0, 1]
[1.248783, 1.248783, -0.271508, 0.480818, 0.23835301, -0, -0, 1]
[1.255661, 1.255661, -0.271508, 0.480639, 0.237827, -0, -0, 1]
[1.303454, 1.303454, -0.271508, 0.4881, 0.23493397, -0, -0, 1]
[1.255661, 1.255661, -0.271508, 0.480639, 0.237827, -0, -0, 1]
[1.3105841, 1.3105841, -0.271508, 0.48796, 0.23439401, -0, -0, 1]
[1.346739, 1.346739, -0.271508, 0.496404, 0.232449, -0, -0, 1]
[1.303454, 1.303454, -0.271508, 0.4881, 0.23493397, -0, -0, 1]
[1.3105841, 1.3105841, -0.271508, 0.48796, 0.23439401, -0, -0, 1]
[1.346739, 1.346739, -0.271508, 0.496404, 0.232449, -0, -0, 1]
[1.3105841, 1.3105841, -0.271508, 0.48796, 0.23439401, -0, -0, 1]
[1.354067, 1.354067, -0.271508, 0.496309, 0.231897, -0, -0, 1]
[1.354067, 1.354067, -0.271508, 0.496309, 0.231897, -0, -0, 1]
[1.3105841, 1.3105841, -0.271508, 0.48796, 0.23439401, -0, -0, 1]
[1.317714, 1.317714, -0.271508, 0.48782, 0.23385298, -0, -0, 1]
[1.354067, 1.354067, -0.271508, 0.496309, 0.231897, -0, -0, 1]
[1.317714, 1.317714, -0.271508, 0.48782, 0.23385298, -0, -0, 1]
[1.3613939, 1.3613939, -0.271508, 0.496213, 0.23134601, -0, -0, 1]
[1.3105841, 1.3105841, -0.271508, 0.48796, 0.23439401, -0, -0, 1]
[1.255661, 1.255661, -0.271508, 0.480639, 0.237827, -0, -0, 1]
[1.262539, 1.262539, -0.271508, 0.48046, 0.237302, -0, -0, 1]
[1.3105841, 1.3105841, -0.271508, 0.48796, 0.23439401, -0, -0, 1]
[1.262539, 1.262539, -0.271508, 0.48046, 0.237302, -0, -0, 1]
[1.317714, 1.317714, -0.271508, 0.48782, 0.23385298, -0, -0, 1]
[-1.098055, -1.098055, -0.271508, 0.564083, 0.41956198, 0.0156, 0.0156, 0.9998]
[-1.012679, -1.012679, -0.271508, 0.574433, 0.41413498, 0.0158, 0.0158, 0.9998]
[-1.017183, -1.017183, -0.271508, 0.574692, 0.414492, -0, -0, 1]
[-1.098055, -1.098055, -0.271508, 0.564083, 0.41956198, 0.0155, 0.0155, 0.9998]
[-1.017183, -1.017183, -0.271508, 0.574692, 0.414492, -0, -0, 1]
[-1.102791, -1.102791, -0.271508, 0.564306, 0.41993302, -0, -0, 1]
[-1.012679, -1.012679, -0.271508, 0.574433, 0.41413498, 0.0157, 0.0157, 0.9998]
[-0.938577, -0.938577, -0.271508, 0.583949, 0.40947098, 0.0165, 0.0165, 0.9998]
[-0.943721, -0.943721, -0.271508, 0.584171, 0.409872, -0, -0, 1]
[-1.012679, -1.012679, -0.271508, 0.574433, 0.41413498, 0.0158, 0.0158, 0.9998]
[-0.943721, -0.943721, -0.271508, 0.584171, 0.409872, -0, -0, 1]
[-1.017183, -1.017183, -0.271508, 0.574692, 0.414492, -0, -0, 1]
[-1.017183, -1.017183, -0.271508, 0.574692, 0.414492, -0, -0, 1]
[-0.943721, -0.943721, -0.271508, 0.584171, 0.409872, -0, -0, 1]
[-0.95009, -0.95009, -0.271508, 0.584455, 0.41036898, -0, -0, 1]
[-1.017183, -1.017183, -0.271508, 0.574692, 0.414492, -0, -0, 1]
[-0.95009, -0.95009, -0.271508, 0.584455, 0.41036898, -0, -0, 1]
[-1.022806, -1.022806, -0.271508, 0.575018, 0.41493702, -0, -0, 1]
[-1.102791, -1.102791, -0.271508, 0.564306, 0.41993302, -0, -0, 1]
[-1.017183, -1.017183, -0.271508, 0.574692, 0.414492, -0, -0, 1]
[-1.022806, -1.022806, -0.271508, 0.575018, 0.41493702, -0, -0, 1]
[-1.102791, -1.102791, -0.271508, 0.564306, 0.41993302, -0, -0, 1]
[-1.022806, -1.022806, -0.271508, 0.575018, 0.41493702, -0, -0, 1]
[-1.108698, -1.108698, -0.271508, 0.564585, 0.42039502, -0, -0, 1]
[-1.108698, -1.108698, -0.271508, 0.564585, 0.42039502, -0, -0, 1]
[-1.022806, -1.022806, -0.271508, 0.575018, 0.41493702, -0, -0, 1]
[-1.028391, -1.028391, -0.271508, 0.575345, 0.415379, -0, -0, 1]
[-1.108698, -1.108698, -0.271508, 0.564585, 0.42039502, -0, -0, 1]
[-1.028391, -1.028391, -0.271508, 0.575345, 0.415379, -0, -0, 1]
[-1.114604, -1.114604, -0.271508, 0.564864, 0.420857, -0, -0, 1]
[-1.022806, -1.022806, -0.271508, 0.575018, 0.41493702, -0, -0, 1]
[-0.95009, -0.95009, -0.271508, 0.584455, 0.41036898, -0, -0, 1]
[-0.95616, -0.95616, -0.271508, 0.584758, 0.41084498, -0, -0, 1]
[-1.022806, -1.022806, -0.271508, 0.575018, 0.41493702, -0, -0, 1]
[-0.95616, -0.95616, -0.271508, 0.584758, 0.41084498, -0, -0, 1]
[-1.028391, -1.028391, -0.271508, 0.575345, 0.415379, -0, -0, 1]
[0.854324, 0.854324, -0.271508, 0.613518, 0.27914798, -0.0171, -0.0171, 0.9999]
[0.873765, 0.873765, -0.271508, 0.603974, 0.27687597, -0.0183, -0.0183, 0.9998]
[0.878941, 0.878941, -0.271508, 0.604062, 0.2765, -0, -0, 1]
[0.854324, 0.854324, -0.271508, 0.613518, 0.27914798, -0.0171, -0.0171, 0.9999]
[0.878941, 0.878941, -0.271508, 0.604062, 0.2765, -0, -0, 1]
[0.859989, 0.859989, -0.271508, 0.613464, 0.278723, -0, -0, 1]
[0.873765, 0.873765, -0.271508, 0.603974, 0.27687597, -0.0184, -0.0184, 0.9998]
[0.922154, 0.922154, -0.271508, 0.594968, 0.272505, -0.0172, -0.0172, 0.9998]
[0.92678, 0.92678, -0.271508, 0.595218, 0.272184, -0, -0, 1]
[0.873765, 0.873765, -0.271508, 0.603974, 0.27687597, -0.0184, -0.0184, 0.9998]
[0.92678, 0.92678, -0.271508, 0.595218, 0.272184, -0, -0, 1]
[0.878941, 0.878941, -0.271508, 0.604062, 0.2765, -0, -0, 1]
[0.878941, 0.878941, -0.271508, 0.604062, 0.2765, -0, -0, 1]
[0.92678, 0.92678, -0.271508, 0.595218, 0.272184, -0, -0, 1]
[0.932312, 0.932312, -0.271508, 0.595533, 0.271801, -0, -0, 1]
[0.878941, 0.878941, -0.271508, 0.604062, 0.2765, -0, -0, 1]
[0.932312, 0.932312, -0.271508, 0.595533, 0.271801, -0, -0, 1]
[0.884924, 0.884924, -0.271508, 0.604195, 0.27606797, -0, -0, 1]
[0.859989, 0.859989, -0.271508, 0.613464, 0.278723, -0, -0, 1]
[0.878941, 0.878941, -0.271508, 0.604062, 0.2765, -0, -0, 1]
[0.884924, 0.884924, -0.271508, 0.604195, 0.27606797, -0, -0, 1]
[0.859989, 0.859989, -0.271508, 0.613464, 0.278723, -0, -0, 1]
[0.884924, 0.884924, -0.271508, 0.604195, 0.27606797, -0, -0, 1]
[0.866358, 0.866358, -0.271508, 0.613426, 0.278248, -0, -0, 1]
[0.866358, 0.866358, -0.271508, 0.613426, 0.278248, -0, -0, 1]
[0.884924, 0.884924, -0.271508, 0.604195, 0.27606797, -0, -0, 1]
[0.890513, 0.890513, -0.271508, 0.60438, 0.27567, -0, -0, 1]
[0.866358, 0.866358, -0.271508, 0.613426, 0.278248, -0.0001, -0.0001, 1]
[0.890513, 0.890513, -0.271508, 0.60438, 0.27567, -0.0001, -0.0001, 1]
[0.872267, 0.872267, -0.271508, 0.613448, 0.277812, -0.0001, -0.0001, 1]
[0.884924, 0.884924, -0.271508, 0.604195, 0.27606797, -0, -0, 1]
[0.932312, 0.932312, -0.271508, 0.595533, 0.271801, -0, -0, 1]
[0.937702, 0.937702, -0.271508, 0.595865, 0.27143002, -0, -0, 1]
[0.884924, 0.884924, -0.271508, 0.604195, 0.27606797, -0, -0, 1]
[0.937702, 0.937702, -0.271508, 0.595865, 0.27143002, -0, -0, 1]
[0.890513, 0.890513, -0.271508, 0.60438, 0.27567, -0, -0, 1]
[0.846975, 0.846975, -0.271508, 0.45342, 0.265751, -0.0087, -0.0087, 0.9998]
[0.736906, 0.736906, -0.271508, 0.449131, 0.27353603, -0.0074, -0.0074, 0.9998]
[0.740439, 0.740439, -0.271508, 0.448836, 0.27324802, -0, -0, 1]
[0.846975, 0.846975, -0.271508, 0.45342, 0.265751, -0.0087, -0.0087, 0.9998]
